"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","소재지우편번호","도로명우편번호","사업장명","데이터갱신구분","데이터갱신시점","도로명주소","상세영업상태명","상세영업상태코드","약국영업면적","영업상태코드","전화번호","좌표정보(X)","좌표정보(Y)","지번주소","지정일자","최종수정시점"
"3990000","PHMD120123990029084000019","2012-08-14","","영업/정상","","","","","12121","문온누리약국","U","2026-04-10 03:03:03","경기도 남양주시 퇴계원읍 퇴계원로 29, 1층 102호","영업중","13","49","01","0315720409","212346.302206635 ","460843.188587204 ","경기도 남양주시 퇴계원읍 퇴계원리 290-9 102호","2012-08-14","2026-04-09 14:05:49"
"3990000","PHMD120213990310084000013","2021-11-11","","영업/정상","","","","","12067","하나로온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 103-4호","영업중","13","76","01","0315225588","216336.473260368 ","467638.784627414 ","경기도 남양주시 진접읍 연평리 56 진접농협","2021-11-11","2023-12-04 10:23:43"
"3990000","PHMD120213990310084000014","2021-11-11","","영업/정상","","","","","12067","참약사 진접우리약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 1층 103-1호","영업중","13","82","01","0315224777","216336.473260368 ","467638.784627414 ","경기도 남양주시 진접읍 연평리 56 진접농협","2021-11-11","2023-11-07 13:18:04"
"3990000","PHMD120223990309084000001","2022-02-03","","영업/정상","","","","","12284","민트약국","I","2025-12-15 16:15:28","경기도 남양주시 다산지금로36번길 21-8, 트윈타워 B동 107호 (다산동)","영업중","13","31","01","0315106011","214984.981840514 ","456209.725418647 ","경기도 남양주시 다산동 6205-2","2022-02-03","2024-05-31 15:45:48"
"3990000","PHMD120223990309084000002","2022-02-18","","영업/정상","","","","","12150","호평 참약국","I","2025-12-15 16:15:28","경기도 남양주시 늘을2로14번길 3, 에이스프라자 112호 (호평동)","영업중","13","19","01","0315933315","221472.207766357 ","461330.825184568 ","경기도 남양주시 호평동 641 에이스프라자","2022-02-18","2024-06-25 13:11:07"
"3990000","PHMD120223990309084000003","2022-03-15","","영업/정상","","","","","12248","다산메디칼약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 166, 신화타워 1층 102호 (다산동)","영업중","13","59","01","0315658887","212930.31996311 ","458070.615205754 ","경기도 남양주시 다산동 6073","2022-03-15","2023-12-07 13:36:52"
"3990000","PHMD120223990309084000004","2022-05-02","","영업/정상","","","","","12150","다정약국","I","2025-12-15 16:15:28","경기도 남양주시 늘을2로 20, CH리베로빌딩 118호 (호평동)","영업중","13","49","01","0315949731","221470.398259335 ","461373.46837775 ","경기도 남양주시 호평동 640-2 CH리베로빌딩","2022-05-02","2025-05-22 14:51:17"
"3990000","PHMD120223990309084000005","2022-05-06","","영업/정상","","","","","12122","참조은약국","I","2025-12-15 16:15:28","경기도 남양주시 퇴계원읍 퇴계원로 48, 가동 103호","영업중","13","45","01","0315741251","212471.734978648 ","460957.95479201 ","경기도 남양주시 퇴계원읍 퇴계원리 255-24","2022-05-06","2024-10-24 13:22:31"
"3990000","PHMD120223990309084000006","2022-05-23","","영업/정상","","","","","12248","이음약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로 153, 상가동 2층 210-2호 (다산동, 다산자이 아이비플레이스)","영업중","13","45","01","0315662565","213267.307952068 ","458319.381723482 ","경기도 남양주시 다산동 6028 다산자이 아이비플레이스","2022-05-23","2025-05-14 16:42:51"
"3990000","PHMD120223990309084000007","2022-05-31","","영업/정상","","","","","12149","호평마트약국","I","2025-12-15 16:15:28","경기도 남양주시 늘을2로 27, 남양주 호평이마트 (호평동)","영업중","13","","01","0315939441","221378.987723763 ","461433.576798678 ","경기도 남양주시 호평동 637 남양주 호평이마트","2022-05-31","2022-08-19 11:14:04"
"3990000","PHMD120203990309084000010","2020-07-13","","영업/정상","","","","","12136","원약국","I","2025-12-15 16:15:28","경기도 남양주시 진건읍 사릉로402번길 2, 101호","영업중","13","79","01","0315757571","215809.674038366 ","461583.31698823 ","경기도 남양주시 진건읍 용정리 786-14","2020-07-13","2020-07-09 09:48:50"
"3990000","PHMD120203990309084000011","2020-08-31","","영업/정상","","","","","12205","밝은미소약국","I","2026-02-12 21:00:50","경기도 남양주시 와부읍 덕소로 73, 111호 (세양아르비채리버)","영업중","13","68","01","0315211383","218612.70470743 ","453914.57624936 ","경기도 남양주시 와부읍 덕소리 462-50 세양아르비채리버 111호","2020-08-31","2026-02-11 18:36:11"
"3990000","PHMD120203990309084000012","2020-10-06","","영업/정상","","","","","12248","봄약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로123번길 22-8, 리더스퀘어 104호 (다산동)","영업중","13","73","01","0315583118","213261.027634004 ","458003.084933955 ","경기도 남양주시 다산동 6060 리더스퀘어","2020-10-06","2020-10-08 09:23:08"
"3990000","PHMD120203990309084000013","2020-12-01","","영업/정상","","","","","12248","다산수약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로145번길 9, 108호 (다산동)","영업중","13","45","01","0315667588","213299.72400545 ","458148.941649184 ","경기도 남양주시 다산동 6063-3","2020-12-01","2020-12-02 17:58:25"
"3990000","PHMD120203990309084000014","2020-12-10","","영업/정상","","","","","12249","진온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 미금로 239, 광장프라자 107호 (다산동)","영업중","13","50","01","0315581999","214460.548470426 ","456550.486859607 ","경기도 남양주시 다산동 6176-1 광장프라자","2020-12-10","2020-12-11 14:00:40"
"3990000","PHMD120203990310084000001","2020-01-01","","영업/정상","","","","","12102","엔젤약국","I","2025-12-15 16:15:28","경기도 남양주시 별내5로5번길 5, 지앤지프라자 105호 (별내동)","영업중","13","58","01","0315751469","209916.250321232 ","460844.848417585 ","경기도 남양주시 별내동 1097번지 5호 지앤지프라자","2020-01-01","2019-12-31 17:16:54"
"3990000","PHMD120203990310084000003","2020-02-17","","영업/정상","","","","","12112","별내온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 별내중앙로 54, 예스프라자프론티어 103호 (별내동)","영업중","13","32","01","0315271400","210860.943684462 ","460557.751990598 ","경기도 남양주시 별내동 1016-1 예스프라자프론티어","2020-02-17","2023-01-25 14:38:32"
"3990000","PHMD120203990310084000004","2020-02-17","","영업/정상","","","","","12045","오남중앙약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 793, 105호","영업중","13","67","01","0315740088","217777.35151514 ","466155.989078454 ","","2020-02-17","2025-07-28 09:29:15"
"3990000","PHMD120203990310084000005","2020-03-02","","영업/정상","","","","","12112","별내중앙약국","I","2025-12-15 16:15:28","경기도 남양주시 별내중앙로 49, 103호 (별내동)","영업중","13","39","01","0315733309","210842.608554778 ","460504.214308622 ","경기도 남양주시 별내동 1019번지 2호","2020-03-02","2024-05-16 17:22:49"
"3990000","PHMD120203990310084000006","2020-05-12","","영업/정상","","","","","12095","별내샛별약국","I","2025-12-15 16:15:28","경기도 남양주시 별내5로 189-130, 상가동 207호 (별내동, 별내우미린스타포레)","영업중","13","19","01","","211523.445063487 ","462533.277453354 ","경기도 남양주시 별내동 895번지 별내우미린스타포레","2020-05-12","2023-12-04 10:27:54"
"3990000","PHMD120203990310084000008","2020-08-06","","영업/정상","","","","","12054","365종로온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 해밀예당1로 221, 지안빌딩 101호","영업중","13","61","01","07042284523","217803.66538088 ","468707.744549913 ","","2020-08-06","2023-12-04 10:27:09"
"3990000","PHMD120203990310084000009","2020-08-13","","영업/정상","","","","","12036","종로김약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 809, 지오빌딩 103~104호","영업중","13","94","01","07049023775","217754.325243748 ","466275.258052608 ","","2020-08-13","2023-12-04 10:16:02"
"3990000","PHMD120203990310084000011","2020-09-28","","영업/정상","","","","","12049","오남수온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 527, 1층 6호","영업중","13","54","01","","218411.6910072 ","464284.979636031 ","경기도 남양주시 오남읍 오남리 494-12","2020-09-28","2020-09-28 14:24:54"
"3990000","PHMD120213990309084000001","2021-02-23","","영업/정상","","","","","12122","미엘약국","I","2025-12-15 16:15:28","경기도 남양주시 퇴계원읍 퇴계원로 20, 1층","영업중","13","92","01","0315712147","212384.59059331 ","460718.517347065 ","경기도 남양주시 퇴계원읍 퇴계원리 218-20","2021-02-23","2021-03-02 15:52:36"
"3990000","PHMD120213990309084000002","2021-03-11","","영업/정상","","","","","12285","새봄약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 420, 111호 (다산동)","영업중","13","64","01","0315553002","213853.405 ","457528.405 ","경기도 남양주시 다산동 6130-1","2021-03-11","2021-12-29 11:03:07"
"3990000","PHMD120213990309084000003","2021-04-02","","영업/정상","","","","","12248","2층엔약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로123번길 22-30, 다산 헤리움 그랑비스타 2차 214호 (다산동)","영업중","13","40","01","0315658875","213356.995429197 ","458141.915231658 ","경기도 남양주시 다산동 6058 다산 헤리움 그랑비스타 2차","2021-04-02","2025-01-10 16:36:56"
"3990000","PHMD120213990309084000004","2021-04-12","","영업/정상","","","","","12237","종로프라자약국","I","2025-12-15 16:15:28","경기도 남양주시 금곡로 50, 대성빌딩 102호 (금곡동)","영업중","13","66","01","0315598806","218352.173104433 ","459077.123720234 ","경기도 남양주시 금곡동 427-23 대성빌딩","2021-04-12","2021-04-12 15:10:06"
"3990000","PHMD120213990309084000005","2021-07-09","","영업/정상","","","","","12248","정원온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 158, 다산안강럭스나인 107호 (다산동)","영업중","13","24","01","0315573346","212928.734752517 ","457974.36057041 ","경기도 남양주시 다산동 6073-2","2021-07-09","2022-11-22 09:18:02"
"3990000","PHMD120213990309084000006","2021-07-09","","영업/정상","","","","","12178","라온약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 경춘로 1872, 104호","영업중","13","50","01","0315919321","226071.095671936 ","461191.878870617 ","경기도 남양주시 화도읍 녹촌리 4-2","2021-07-09","2021-08-05 15:04:47"
"3990000","PHMD120213990309084000007","2021-07-20","","영업/정상","","","","","12248","참온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로123번길 13, 제이타워 102호 (다산동)","영업중","13","47","01","0315555901","213344.319764358 ","457920.752041303 ","경기도 남양주시 다산동 6086","2021-07-20","2021-07-20 15:39:19"
"3990000","PHMD120213990309084000009","2021-07-29","","영업/정상","","","","","12147","늘행복약국","I","2025-12-15 16:15:28","경기도 남양주시 호평로45번길 28, 105호 (호평동)","영업중","13","30","01","0315119177","221658.043624952 ","461782.158261089 ","경기도 남양주시 호평동 174-1","2021-07-29","2021-07-30 15:19:47"
"3990000","PHMD120193990309084000011","2019-05-28","","영업/정상","","","","","12285","다산현대약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 350, 다산진건지구 상업2-7-1,2 106,107호 (다산동)","영업중","13","73","01","07075762443","213646.133935776 ","458169.71770629 ","경기도 남양주시 다산동 6053번지 다산진건지구 상업2-7-1,2","2019-05-28","2022-08-30 17:45:59"
"3990000","PHMD120193990309084000012","2019-06-28","","영업/정상","","","","","12284","다산제일약국","I","2026-02-28 21:00:50","경기도 남양주시 경춘로 490, 힐스테이트지금디포레 제1동 2층 2265호 (다산동)","영업중","13","48","01","0315632640","214707.356805058 ","456426.931855008 ","경기도 남양주시 다산동 6192-1 힐스테이트지금디포레 제1동 2265호","2019-06-28","2026-02-27 16:32:04"
"3990000","PHMD120193990309084000013","2019-07-03","","영업/정상","","","","","12248","그린온누리약국","I","2026-03-17 21:00:51","경기도 남양주시 다산중앙로 109, 104호 (다산동)","영업중","13","47","01","0315521002","213476.644003742 ","457852.712853342 ","경기도 남양주시 다산동 6089번지 3호","2019-07-03","2026-03-16 09:08:37"
"3990000","PHMD120193990309084000014","2019-08-13","","영업/정상","","","","","12178","연분홍약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 경춘로1876번길 3, 106호","영업중","13","49","01","0315945888","226173.753852859 ","461153.198605014 ","경기도 남양주시 화도읍 녹촌리 10번지 3호","2019-08-13","2019-08-13 15:58:11"
"3990000","PHMD120193990309084000016","2019-08-28","","영업/정상","","","","","12179","이레약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 마석중앙로 51, 1층 일부호","영업중","13","41","01","0315954535","226891.184703822 ","461210.412021716 ","경기도 남양주시 화도읍 마석우리 310번지 12호","2019-08-28","2019-09-16 15:22:17"
"3990000","PHMD120193990309084000018","2019-09-16","","영업/정상","","","","","12211","덕소우리약국","I","2025-12-15 16:15:28","경기도 남양주시 와부읍 덕소로97번길 2, 동산빌딩 502호","영업중","13","56","01","0315777852","218693.979035938 ","453707.120357836 ","경기도 남양주시 와부읍 덕소리 112번지 1호 동산빌딩","2019-09-16","2019-09-11 16:19:06"
"3990000","PHMD120193990309084000019","2019-10-01","","영업/정상","","","","","12234","유진약국","I","2025-12-15 16:15:28","경기도 남양주시 금곡로 15, 1층 (금곡동)","영업중","13","188","01","0315111364","218003.696829824 ","459082.228994168 ","경기도 남양주시 금곡동 700번지 32호","2019-10-01","2024-09-10 09:28:33"
"3990000","PHMD120193990309084000020","2019-11-15","","영업/정상","","","","","12284","다산지금약국","I","2025-12-15 16:15:28","경기도 남양주시 다산지금로 139, 영신프라자 107호 (다산동)","영업중","13","37","01","0315567000","215326.365114434 ","455387.649663056 ","경기도 남양주시 다산동 6216번지 4호","2019-11-15","2019-11-15 15:11:14"
"3990000","PHMD120193990309084000023","2020-01-06","","영업/정상","","","","","12285","동일약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로146번길 22, 가하프라자 106호 (다산동)","영업중","13","58","01","0315560632","213598.002881447 ","458173.820710851 ","경기도 남양주시 다산동 6055번지 3호 다산진건지구 상업2-6-1","2020-01-06","2024-05-21 08:59:26"
"3990000","PHMD120193990310084000001","2019-01-02","","영업/정상","","","","","12102","별내약국","I","2025-12-15 16:15:28","경기도 남양주시 별내5로5번길 3, 마들프라자 102호 (별내동)","영업중","13","46","01","0315295450","209932.939923917 ","460829.38241978 ","경기도 남양주시 별내동 1097번지 6호 마들프라자","2019-01-02","2019-01-02 14:35:59"
"3990000","PHMD120193990310084000002","2019-01-14","","영업/정상","","","","","12050","오남약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 512","영업중","13","17","01","0315277768","218458.444185224 ","464125.814685819 ","경기도 남양주시 오남읍 오남리 477번지 1호","2019-01-14","2019-01-15 14:25:39"
"3990000","PHMD120193990310084000003","2019-03-18","","영업/정상","","","","","12097","호호온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 별내3로 320, 센트럴프라자 105호 (별내동)","영업중","13","44","01","0315756599","210324.936269491 ","462632.040231152 ","경기도 남양주시 별내동 826번지 9호 센트럴프라자","2019-03-18","2025-07-18 14:28:50"
"3990000","PHMD120193990310084000005","2019-09-02","","영업/정상","","","","","12066","휴베이스 범약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 해밀예당1로 40, 화성프라자 104호","영업중","13","32","01","0315287031","216409.766347013 ","467775.020087737 ","경기도 남양주시 진접읍 금곡리 1081번지 1호 화성프라자","2019-09-02","2025-12-03 14:50:26"
"3990000","PHMD120203990309084000001","2020-01-08","","영업/정상","","","","","12179","마석정문약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 마석중앙로28번길 15, 성심빌딩 101호","영업중","13","36","01","07087755678","226729.523109826 ","461148.649359444 ","경기도 남양주시 화도읍 창현리 497번지 1호 성심빌딩","2020-01-08","2024-07-01 13:43:25"
"3990000","PHMD120203990309084000002","2020-01-14","","영업/정상","","","","","12249","행복약국","I","2025-12-15 16:15:28","경기도 남양주시 미금로 235, 다산법조메디컬타워 106호 (다산동)","영업중","13","47","01","0315682227","214432.72963005 ","456567.72473519 ","경기도 남양주시 다산동 3198번지 21호 다산지금지구 근생4-1","2020-01-14","2020-01-14 14:54:52"
"3990000","PHMD120203990309084000003","2020-01-28","","영업/정상","","","","","12120","하나로약국","I","2025-12-15 16:15:28","경기도 남양주시 퇴계원읍 퇴계원로 117, 염광빌딩 101호","영업중","13","163","01","0315717579","212602.991777873 ","461591.55298432 ","경기도 남양주시 퇴계원읍 퇴계원리 82번지 2호 염광빌딩","2020-01-28","2020-02-06 15:51:07"
"3990000","PHMD120203990309084000005","2020-03-23","","영업/정상","","","","","12248","마이온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로145번길 15, 신해센트럴타워Ⅱ 103호 (다산동)","영업중","13","48","01","0315625888","213243.423019049 ","458126.562883049 ","경기도 남양주시 다산동 6063번지 1호 신해센트럴타워Ⅱ","2020-03-23","2024-03-22 14:00:08"
"3990000","PHMD120203990309084000006","2020-03-30","","영업/정상","","","","","12209","혜인온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 와부읍 덕소로97번길 15-3, 102일부호","영업중","13","33","01","0315214646","218805.702998662 ","453788.324735865 ","경기도 남양주시 와부읍 덕소리 477번지 2호 동화프라자","2020-03-30","2022-09-02 11:48:04"
"3990000","PHMD120203990309084000008","2020-06-01","","영업/정상","","","","","12175","새소망약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 비룡로 58, 정길프라자 401호","영업중","13","50","01","0315947947","226577.752667926 ","461691.603411409 ","경기도 남양주시 화도읍 마석우리 383번지 1호 정길프라자","2020-06-01","2022-09-02 09:42:10"
"3990000","PHMD120203990309084000009","2020-07-02","","영업/정상","","","","","12248","튼튼약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로123번길 9, 105호 (다산동)","영업중","13","","01","0315678088","213390.437420814 ","457939.08625924 ","경기도 남양주시 다산동 6086-2","2020-07-02","2024-04-17 10:10:30"
"3990000","PHMD120173990310084000006","2017-04-03","","영업/정상","","","","","12105","사랑약국","I","2025-12-15 16:15:28","경기도 남양주시 순화궁로 357, 405호 (별내동, 화성프라자)","영업중","13","47","01","0315749557","210937.177699689 ","461803.06611873 ","","2017-04-03","2019-05-28 15:00:50"
"3990000","PHMD120173990310084000007","2017-04-17","","영업/정상","","","","","12065","금강약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 해밀예당3로 61, 102호","영업중","13","38","01","07044132767","217371.385636512 ","468092.25311166 ","","2017-04-17","2017-04-14 17:56:38"
"3990000","PHMD120173990310084000011","2017-05-25","","영업/정상","","","","","12036","으뜸온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 812, 104호","영업중","13","56","01","0315279284","217804.275514544 ","466316.523884968 ","","2017-05-25","2019-03-07 11:46:57"
"3990000","PHMD120173990310084000015","2017-11-01","","영업/정상","","","","","12112","별내종로약국","I","2025-12-15 16:15:28","경기도 남양주시 별내중앙로 63, 106호 (별내동, 예스프라자)","영업중","13","30","01","0315270081","210779.191119689 ","460615.267375927 ","","2017-11-01","2023-03-24 15:01:25"
"3990000","PHMD120173990310084000016","2017-11-21","","영업/정상","","","","","12004","에스온누리약국","I","2025-12-24 02:40:00","경기도 남양주시 진접읍 금강로 1524, 1층","영업중","13","41","01","0315289873","216936.130755145 ","469349.847348773 ","경기도 남양주시 진접읍 장현리 59번지 3호","2017-11-21","2025-12-22 15:00:34"
"3990000","PHMD120183990309084000002","2018-04-24","","영업/정상","","","","","12152","K마트약국","I","2025-12-15 16:15:28","경기도 남양주시 늘을1로 286, 107호 (호평동)","영업중","13","34","01","0315954703","222434.150461803 ","461498.778072715 ","경기도 남양주시 호평동 672번지","2018-04-24","2022-08-30 16:11:24"
"3990000","PHMD120183990309084000003","2018-06-07","","영업/정상","","","","","12248","다산온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로172번길 36, 107호 (다산동)","영업중","13","39","01","0315684264","213705.760178465 ","458438.694866275 ","경기도 남양주시 다산동 5778번지 2호","2018-06-07","2022-08-30 17:44:28"
"3990000","PHMD120183990309084000004","2018-06-21","","영업/정상","","","","","12122","정안약국","I","2025-12-15 16:15:28","경기도 남양주시 퇴계원읍 퇴계원로 16, 1층 101,102호","영업중","13","135","01","0315719574","212363.272675803 ","460687.353858978 ","경기도 남양주시 퇴계원읍 퇴계원리 218번지 133호","2018-06-21","2023-09-07 11:50:31"
"3990000","PHMD120183990309084000007","2018-08-01","","영업/정상","","","","","12223","평내성심약국","I","2025-12-15 16:15:28","경기도 남양주시 평내로29번길 41, 메인프라자 202-1호 (평내동)","영업중","13","35","01","0315112101","220667.794203159 ","460363.34357979 ","경기도 남양주시 평내동 578번지 3호 메인프라자","2018-08-01","2022-09-02 11:29:32"
"3990000","PHMD120183990309084000008","2018-09-01","","영업/정상","","","","","12255","도농백세약국","I","2025-12-15 16:15:28","경기도 남양주시 도농로 29, 부영프라자 105호 (다산동)","영업중","13","69","01","0315667765","213775.777055552 ","456245.143529288 ","경기도 남양주시 다산동 4065번지 부영프라자","2018-09-01","2022-08-30 17:52:43"
"3990000","PHMD120183990309084000009","2018-09-03","","영업/정상","","","","","12209","덕소메디칼약국","I","2025-12-15 16:15:28","경기도 남양주시 와부읍 덕소로97번길 13, 102호","영업중","13","23","01","0315773535","218800.022143517 ","453779.948906802 ","경기도 남양주시 와부읍 덕소리 477번지 4호","2018-09-03","2022-08-30 17:48:09"
"3990000","PHMD120183990309084000012","2018-11-08","","영업/정상","","","","","12180","바른약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 경춘로 1969-8, 송림빌딩 1층 일부호","영업중","13","43","01","0315955051","227034.285687681 ","461055.121049027 ","경기도 남양주시 화도읍 마석우리 265번지 10호 송림빌딩","2018-11-08","2018-11-15 16:51:46"
"3990000","PHMD120183990309084000013","2018-12-01","","영업/정상","","","","","12226","아침햇살약국","I","2025-12-15 16:15:28","경기도 남양주시 의안로 121-20, 우영프라자 108호 (평내동)","영업중","13","42","01","0315950746","220865.18 ","460069.775 ","경기도 남양주시 평내동 604번지 10호 우영프라자","2018-12-01","2022-09-02 10:08:06"
"3990000","PHMD120183990310084000002","2018-04-12","","영업/정상","","","","","12002","아침약국","I","2025-12-15 16:15:28","경기도 남양주시 진접읍 금강로1573번길 9, 104호","영업중","13","40","01","0315287273","217014.879718161 ","469986.060950564 ","경기도 남양주시 진접읍 장현리 44-5","2018-04-12","2023-12-29 11:28:52"
"3990000","PHMD120263990309084000003","2026-04-16","","영업/정상","","","","","12285","다산탑약국","I","2026-04-17 21:00:51","경기도 남양주시 다산중앙로146번길 12-10, 원픽프라자 2차 105호 (다산동)","영업중","13","","01","0315226117","213533.381092865 ","458103.494866093 ","경기도 남양주시 다산동 6054 원픽프라자 2차 105호","","2026-04-16 18:04:36"
"3990000","PHMD120093990029084000025","2009-06-08","","취소/말소/만료/정지/중지","2013-09-16","","","472-883","","한양정문약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 양지로 49","직권폐업","24","80","04","","218149.615393297 ","464597.641709488 ","경기도 남양주시 오남읍 오남리 560번지","2009-06-08","2015-01-21 10:49:05"
"3990000","PHMD120113990309084000001","2011-09-27","","영업/정상","","","","","12285","청담한약국","I","2026-03-31 21:00:51","경기도 남양주시 다산중앙로 132, 다산역 데시앙 318호 일부호 (다산동)","영업중","13","51","01","0313834000","213465.986919386 ","458131.768703582 ","경기도 남양주시 다산동 6056 다산역 데시앙 318호 일부호","2011-09-27","2026-03-30 11:43:18"
"3990000","PHMD120263990309084000002","2026-04-02","","영업/정상","","","","","12269","청아토 한약국","I","2026-04-03 21:00:51","경기도 남양주시 와부읍 도곡길 13, 1층 일부호","영업중","13","112","01","","219730.648401792 ","453097.356636052 ","경기도 남양주시 와부읍 도곡리 1036-22 1층 일부호","2026-04-02","2026-04-02 11:44:05"
"3990000","PHMD120233990310084000001","2023-01-25","","영업/정상","","","","","12102","소망약국","I","2025-12-15 16:15:28","경기도 남양주시 별내5로5번길 15-1, 102호 (별내동)","영업중","13","40","01","","209836.71655526 ","460918.484016016 ","","2023-01-25","2023-01-26 17:43:51"
"3990000","PHMD120233990310084000002","2023-03-27","","영업/정상","","","","","12113","이룸약국","I","2025-12-15 16:15:28","경기도 남양주시 별내중앙로 24, 405-1호 (별내동)","영업중","13","126","01","07042127272","211072.098602199 ","460349.607768839 ","","2023-03-27","2023-12-04 16:34:36"
"3990000","PHMD120233990310084000003","2023-09-04","","영업/정상","","","","","12036","오남인화약국","I","2025-12-15 16:15:28","경기도 남양주시 오남읍 진건오남로 915, 106호","영업중","13","35","01","0315723334","217002.432817602 ","466971.625943792 ","","2023-09-04","2023-09-04 16:19:10"
"3990000","PHMD120233990310084000004","2023-09-18","","영업/정상","","","","","12009","다함약국","I","2026-02-07 21:00:50","경기도 남양주시 진접읍 금강로1521번길 1, 105호","영업중","13","37","01","0315691717","216840.97137281 ","469322.672860596 ","경기도 남양주시 진접읍 장현리 68-5","2023-09-18","2026-02-06 14:05:19"
"3990000","PHMD120233990310084000005","2023-10-30","","영업/정상","","","","","12113","별내고운약국","I","2025-12-15 16:15:28","경기도 남양주시 별내중앙로 10, 별내역 아이파크 스위트 제판매영화관동 제2층 224호 (별내동)","영업중","13","42","01","0315727689","211165.167194474 ","460284.287983948 ","경기도 남양주시 별내동 1005 별내역 아이파크 스위트","2023-10-30","2023-10-30 13:02:16"
"3990000","PHMD120243990309084000001","2024-02-26","","영업/정상","","","","","12223","또봄약국","I","2025-12-15 16:15:28","경기도 남양주시 평내로29번길 41, 메인프라자 109,111호 (평내동)","영업중","13","88","01","0315593349","220667.794203159 ","460363.34357979 ","경기도 남양주시 평내동 578-3 메인프라자","2024-02-26","2024-02-26 10:50:05"
"3990000","PHMD120243990309084000002","2024-04-25","","영업/정상","","","","","12175","5층 온누리약국","I","2025-12-15 16:15:28","경기도 남양주시 화도읍 비룡로 58, 정길프라자 5층 503호","영업중","13","58","01","0315225735","226577.752667926 ","461691.603411409 ","경기도 남양주시 화도읍 마석우리 383-1 정길프라자","2024-04-25","2024-04-25 18:05:38"
"3990000","PHMD120243990309084000003","2024-07-11","","영업/정상","","","","","12285","다산중앙약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 356, 푸리마타워 1층 109호 (다산동)","영업중","13","36","01","0315583818","213646.265807461 ","458106.137500127 ","경기도 남양주시 다산동 6053-2 푸리마타워","2024-07-11","2024-07-12 10:18:03"
"3990000","PHMD120243990309084000004","2024-07-23","","영업/정상","","","","","12150","썬약국","I","2025-12-15 16:15:28","경기도 남양주시 늘을2로 32, 호평프라자 105호 (호평동)","영업중","13","41","01","0315955953","221466.217325893 ","461502.217262168 ","경기도 남양주시 호평동 639 호평프라자","2024-07-23","2024-07-23 16:52:43"
"3990000","PHMD120243990309084000005","2024-08-14","","영업/정상","","","","","12249","해든약국","I","2025-12-15 16:15:28","경기도 남양주시 다산중앙로82번길 80, 1층 105호 (다산동)","영업중","13","41","01","0315577588","214370.980792807 ","457504.07154936 ","경기도 남양주시 다산동 6124-2","2024-08-14","2024-08-22 14:25:57"
"3990000","PHMD120243990309084000006","2024-08-20","","영업/정상","","","","","12285","데시앙4층약국","U","2026-04-18 03:03:03","경기도 남양주시 다산중앙로 132, 4층 418호 (다산동)","영업중","13","63","01","0315135832","213465.986919386 ","458131.768703582 ","경기도 남양주시 다산동 6056","2024-08-20","2026-04-17 15:59:35"
"3990000","PHMD120243990309084000007","2024-09-02","","영업/정상","","","","","12285","다산진약국","I","2025-12-15 16:15:28","경기도 남양주시 다산순환로 349, 1층 104호 (다산동)","영업중","13","73","01","0315100051","213712.2584925 ","458170.929566794 ","경기도 남양주시 다산동 6052","2024-09-02","2024-09-02 10:16:38"
